ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,f7c206c0-c8c1-4a45-8156-cb9b9efeb1fd,1657,,,"[13.3, 2.1]",3893827,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thị Mỹ Anh Nguyễn,401873.0,Left Wing Back,87,Vietnam Women's,16769,['b44961ac-acca-45e7-95e9-723c1e0a2546'],52,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:42:52.803,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,67a9750c-407e-4c41-901c-582b702bc455,1660,,,"[38.1, 13.6]",3893827,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thị Thanh Nhã Nguyễn,401885.0,Left Wing,87,Vietnam Women's,16769,['a916ed5d-460a-4e1f-a46e-575f7b14cabc'],54,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:42:54.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,59181ae2-c040-4408-97d6-270852356b7e,1665,,,"[84.1, 74.4]",3893827,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sherida Spitse,10645.0,Right Center Back,88,Netherlands Women's,851,['d7eb47bb-0a0a-4427-b04e-b8296bcc22eb'],57,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:42:57.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c857a657-7680-488d-9fd2-b9642627de8e,1668,,,"[77.0, 68.2]",3893827,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie van der Gragt,10647.0,Center Back,88,Netherlands Women's,851,['d046bb35-54b1-46a8-8dd6-fd00cd2f8d82'],59,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:42:59.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f72afb4-4ae1-475b-ba47-1441b036457f,1671,,,"[80.0, 50.9]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lieke Martens,10649.0,Left Center Forward,88,Netherlands Women's,851,['a2baab5e-1295-4499-b444-9cf5fb84b2c0'],1,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:01.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e0258e45-a28d-4084-8c5a-c58136597434,1674,,,"[92.7, 56.0]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,88,Netherlands Women's,851,['893cd033-cd8c-41ba-844b-4c14c15dc3b2'],5,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:05.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,112a844d-fc8c-4d04-8606-29a96fafee78,1680,,,"[63.8, 47.0]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Hải Yến Phạm,401890.0,Center Forward,90,Vietnam Women's,16769,['46eb3990-4b0c-4fe3-a224-00fc4a5cff66'],23,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:43:23.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,300c5ab5-dce5-4ee2-b047-44acdc272f84,1682,,,"[80.1, 67.7]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Bích Thùy Nguyễn Thị,401878.0,Right Wing,90,Vietnam Women's,16769,['27e9ece1-a058-4ac2-86bb-e829159c9814'],26,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:43:26.412,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf6b60de-c5ed-4311-ad25-333e36f77ba7,1685,,,"[93.5, 62.2]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Hải Yến Phạm,401890.0,Center Forward,90,Vietnam Women's,16769,['15e37b53-54f2-4658-8fea-a23d8220827f'],28,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:43:28.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,807978df-0913-4ae7-8606-044672231407,1689,,,"[92.5, 73.1]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bích Thùy Nguyễn Thị,401878.0,Right Wing,91,Vietnam Women's,16769,"['dbe8db4f-3f01-48b0-b670-e062b6bb86e8', 'e0c67bcc-9833-4cb6-bb1d-9466671be2b4']",40,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:43:40.252,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe345c8-1edb-4daf-8519-751605368232,1693,,,"[30.2, 22.4]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,92,Netherlands Women's,851,['251d34e8-8ff0-46ad-926e-f1931c5fa4aa'],46,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:46.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,21ebc953-3707-4bf0-8350-94644c4a3cb2,1696,,,"[36.8, 45.9]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Roord,10650.0,Right Center Midfield,92,Netherlands Women's,851,['bdb104a6-e521-45ce-af60-746c0d8c9de3'],48,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:48.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b33c25a8-4b22-4c7e-90b8-02b6a0cd7074,1699,,,"[43.7, 68.0]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victoria Pelova,63788.0,Right Wing Back,92,Netherlands Women's,851,['a3ac1dd1-b279-4c63-9847-48074d587cea'],51,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:51.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ac5fa253-500a-4023-9a43-f523236131a3,1702,,,"[30.0, 54.1]",3893827,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Right Center Back,92,Netherlands Women's,851,['dbca342a-521e-4d63-a406-443f67f53e4a'],53,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:43:53.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,07491003-6f05-4d96-8388-bff265857349,1705,,,"[52.4, 24.8]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jackie Groenen,10654.0,Center Defensive Midfield,92,Netherlands Women's,851,['1bf884c5-22d5-44cf-8583-6e408733b2a5'],0,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:00.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f05b87d7-cef5-4bb4-8158-cdc135991edf,1708,,,"[57.2, 51.1]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Right Center Back,92,Netherlands Women's,851,['a8ac65d7-8a81-45d2-9baf-c212db5901e7'],6,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:06.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8b9f0694-524f-4eab-accc-cb8311f6e967,1710,,,"[53.7, 35.0]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie van der Gragt,10647.0,Center Back,92,Netherlands Women's,851,['7a55947f-7fcd-4024-9f4e-ce3fc4f4ba01'],8,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:08.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,51feb38d-fcff-4623-96cc-432b47de3f9f,1713,,,"[74.7, 31.2]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lieke Martens,10649.0,Left Center Forward,92,Netherlands Women's,851,['51631704-62d1-4521-996e-86b02f918ff7'],11,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:11.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d423469e-8e06-485d-aadd-12165148452b,1719,,,"[34.7, 46.6]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thị Diễm My Lê,401872.0,Right Center Back,92,Netherlands Women's,851,['fa6420da-fde5-4565-b03b-de4f57b89006'],15,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:44:15.451,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e05414ea-8c17-4201-94bf-33d722b58edd,1722,,,"[40.9, 36.5]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thị Vân Dương,401884.0,Right Defensive Midfield,92,Netherlands Women's,851,['d97d2faf-8c62-411c-a546-bcde51fa0927'],17,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:44:17.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6d690754-afb7-45f3-9fd8-2f739a6386e9,1726,,,"[59.3, 46.2]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sherida Spitse,10645.0,Right Center Back,92,Netherlands Women's,851,['c46180c0-6894-48f3-a2f7-870f2fdea0a6'],19,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:19.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8a5d060d-96ff-4e58-b1c7-e38f6405dfe1,1729,,,"[87.5, 32.5]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lieke Martens,10649.0,Left Center Forward,92,Netherlands Women's,851,['b3d0a27a-2f94-4142-bd75-9457e8493385'],22,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:22.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c7956d8d-dfe1-433c-a643-87934e5f1108,1733,,,"[106.8, 7.7]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esmee Brugts,62962.0,Left Wing Back,92,Netherlands Women's,851,['72f161ee-e8d3-4078-a838-203474a58f0d'],28,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:28.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7839afad-fbaa-486a-88f3-da84def8a419,1737,,,"[113.5, 40.4]",3893827,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Roord,10650.0,Right Center Midfield,92,Netherlands Women's,851,['3fdb10d8-c48f-4a95-8c2c-6784e3eb9dc6'],31,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:44:31.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f9eb1fa3-ab13-48f2-933e-5e40f6411b69,1744,,,"[36.1, 16.7]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thu Trần Thị,401874.0,Left Center Back,93,Vietnam Women's,16769,['d5933d9e-aa2e-43b5-ade1-6891c7115404'],23,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:45:23.575,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2ce2047c-3a6c-4fba-9cc5-2d4a3c3a1388,1747,,,"[74.9, 8.6]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thị Thanh Nhã Nguyễn,401885.0,Left Wing,93,Vietnam Women's,16769,['863ced2e-b613-4524-b378-1439672bb053'],27,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:45:27.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,43edcd24-6284-4be2-b932-8926720cb242,1751,,,"[42.8, 59.2]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Defensive Midfield,94,Netherlands Women's,851,['c2ca707d-4d56-4f45-a955-9dabd4dc2a4a'],30,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:45:30.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f83dd2e7-764f-4467-9d1b-44ce234e3ec3,1755,,,"[35.5, 71.0]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sherida Spitse,10645.0,Right Center Back,94,Netherlands Women's,851,['2fa0cef5-15bd-4585-baea-afdd8eb8ca2d'],33,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:45:33.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ec3b6ef3-4616-406d-a656-e14a3111ee98,1757,,,"[59.9, 66.7]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Roord,10650.0,Right Center Midfield,94,Netherlands Women's,851,['808f2215-301f-4584-a19b-dbeaf6ce7afb'],34,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:45:34.949,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,79d7b5c9-1486-4d00-9317-0cf49583aed8,1760,,,"[40.7, 70.1]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sherida Spitse,10645.0,Right Center Back,94,Netherlands Women's,851,['cddd6e78-ba35-4be9-a111-1806cf85330c'],36,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:45:36.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,059dcdec-b951-4e00-9798-e9356b4bfc98,1763,,,"[47.3, 49.8]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Center Defensive Midfield,94,Netherlands Women's,851,['e1434003-b2d0-42e7-a589-16b3966eb7a0'],41,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:45:41.317,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5b3dd501-50b6-48b8-9a29-2a43f267ea6a,1766,,,"[98.9, 31.2]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,94,Netherlands Women's,851,['d5cb9be6-f117-4f70-907e-f3a81bd8010c'],46,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:45:46.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d3787e3f-8e56-45e6-b829-45337eb6067f,1768,,,"[29.2, 54.1]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thu Thảo Trần Thị,401877.0,Right Wing Back,95,Vietnam Women's,16769,['cc6b7a1a-a3b9-4309-a88d-55f235bed9bc'],48,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:45:48.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6dac9845-d029-4b20-911d-bc2a466c1ee8,1772,,,"[41.3, 44.6]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hải Yến Phạm,401890.0,Center Forward,95,Vietnam Women's,16769,['f508d3e1-c9a1-4498-bad0-0bc533f4932f'],50,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:45:50.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,655829de-8923-4135-8126-029760854a7a,1774,,,"[45.2, 66.9]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bích Thùy Nguyễn Thị,401878.0,Right Wing,95,Vietnam Women's,16769,['1449b01a-78cb-4476-9c79-f9c820157fe9'],51,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:45:51.851,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8b691297-b12e-4606-b73e-541e5856d1f8,1777,,,"[35.6, 59.6]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thu Thảo Trần Thị,401877.0,Right Wing Back,95,Vietnam Women's,16769,['25020bb5-8398-4dd9-b35c-9d0a95152d60'],52,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:45:52.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,77b09ad3-20d5-46f8-a2a1-e36e1113cdd6,1786,,,"[82.0, 29.9]",3893827,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lieke Martens,10649.0,Left Center Forward,96,Netherlands Women's,851,['429041b4-23b8-4a53-86a9-a8e032e384c3'],56,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:45:56.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5586a2a3-aa27-4b9d-9d85-cb27b335eb7d,1790,,,"[76.4, 47.9]",3893827,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danielle van de Donk,10658.0,Left Center Midfield,96,Netherlands Women's,851,['d97d88bf-164a-4b16-bf51-0b16ff00d6c7'],2,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:46:02.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4446ef12-99e6-4b29-826a-40689b4ce37c,1797,,,"[39.8, 45.1]",3893827,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hải Yến Phạm,401890.0,Center Forward,97,Vietnam Women's,16769,"['12847bc1-aa05-484b-b2ae-ad1c776299ae', 'dfab04ba-3208-45ec-9d68-41f8b9bfc910']",5,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:46:05.264,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,d442d0a4-b7f9-440f-a33e-561031a2bdcb,1799,,,"[33.6, 39.3]",3893827,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thị Vân Dương,401884.0,Right Defensive Midfield,97,Vietnam Women's,16769,['9e25ce4c-5fd0-4802-8580-1ee3af00fcf6'],6,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:46:06.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b8422164-94c0-4f5d-aaaf-d45f2cdb4d74,1802,,,"[39.0, 71.6]",3893827,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thu Thảo Trần Thị,401877.0,Right Wing Back,97,Vietnam Women's,16769,['7df67e0f-bea5-4c7f-848c-84c9d4106a71'],11,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:46:11.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bec7fdf8-8fa0-4d8a-93f3-248d29d56274,1805,,,"[66.8, 41.0]",3893827,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hải Yến Phạm,401890.0,Center Forward,97,Vietnam Women's,16769,['0fa54d23-68b2-42cf-b44d-449c43e2bb80'],17,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:46:17.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,94e32c6d-d564-4292-8c1a-71bf9444c5c4,1808,,,"[88.2, 10.2]",3893827,46,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thị Mỹ Anh Nguyễn,401873.0,Left Wing Back,97,Vietnam Women's,16769,['e3bb14f4-0415-402d-bc35-c7cc387cca90'],20,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:46:20.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,724bb12c-07f0-4be3-b281-1a68df3f7422,1815,,,"[111.1, 7.6]",3893827,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thị Hải Linh Trần,401876.0,Left Defensive Midfield,98,Vietnam Women's,16769,"['53e6a5f3-82a7-4088-950b-33c2db1d65f9', 'dd57847a-ef65-426b-bb6c-e8a20a3a9a55']",49,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:46:49.712,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,125f89b7-c8bb-4d00-90df-8ca1d18f7e43,1818,,,"[103.4, 2.5]",3893827,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thị Thanh Nhã Nguyễn,401885.0,Left Wing,98,Vietnam Women's,16769,['5621c373-37d1-43e1-86d3-606ee29b0dae'],52,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:46:52.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cb83801c-4084-4899-adb5-111c4018e123,1821,,,"[101.8, 40.4]",3893827,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bích Thùy Nguyễn Thị,401878.0,Right Wing,98,Vietnam Women's,16769,['a5fe67c8-138a-45e4-9b8c-c61ff59f11aa'],54,,,,,,,,,,,,,,,,,Vietnam Women's,16769,00:46:54.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3fb901b3-6136-4293-9bf1-248ddc0936ba,1825,,,"[39.8, 13.6]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Esmee Brugts,62962.0,Left Wing Back,99,Netherlands Women's,851,['f42c2d80-28a5-4be9-a5df-123b80776bcb'],3,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:03.505,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,96c46913-4949-40d5-8c4e-55612f886549,1828,,,"[90.9, 12.1]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Katja Snoeijs,46459.0,Right Center Forward,99,Netherlands Women's,851,['e7ede8de-0bc4-45c3-a56b-5804e2197979'],9,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:09.751,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bba9b6af-6e02-4dd8-98ff-9d7edd5d71aa,1836,,,"[88.0, 3.6]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Katja Snoeijs,46459.0,Right Center Forward,99,Netherlands Women's,851,"['2b013225-7d04-4f30-930b-22bab239f558', 'ff461dbe-e9a9-4d91-8a07-7e99e5257d3d']",13,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:13.348,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,fec2eeb2-cf04-45bc-aaa2-e4124ec19e8a,1839,,,"[81.2, 30.1]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,100,Netherlands Women's,851,['09661dd1-44ff-4b49-b8ec-9ca00c158f97'],20,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:20.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d346ec59-c298-48cc-bed0-9a6281e412b6,1842,,,"[86.2, 10.4]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esmee Brugts,62962.0,Left Wing Back,100,Netherlands Women's,851,['4a3569a0-dfae-4f0d-bfd3-8d5d16a42215'],22,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:22.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0959277e-d9e7-47ac-9366-137d78a8aec2,1847,,,"[81.5, 26.0]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Left Center Midfield,100,Netherlands Women's,851,"['5ebcdcec-81b4-4bb5-9c08-cb6a617cd8f0', '8ce1a6ec-dff6-43c0-a4a1-c2f0e671bab9']",24,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:24.210,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff3ceb4a-726e-49f9-b8dd-d3ba54f37052,1850,,,"[86.9, 7.7]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esmee Brugts,62962.0,Left Wing Back,100,Netherlands Women's,851,['200a10f8-2314-4e1e-a3c9-1ad26874bd53'],25,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:25.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4642e436-f77e-4e51-a358-4504b8376fb7,1853,,,"[64.2, 12.4]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,100,Netherlands Women's,851,['49994b63-fca7-425f-a7b9-da19d8aa91a5'],27,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:27.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,25a29ee8-41e4-4c40-be6a-889d47c32a9f,1856,,,"[54.2, 44.7]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie van der Gragt,10647.0,Center Back,100,Netherlands Women's,851,['f1e6c9e2-dca8-491f-8daa-dd6e32f46479'],31,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:31.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a8b13ae8-1ad8-4ed7-a983-a20c20c955e8,1860,,,"[84.3, 55.8]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lieke Martens,10649.0,Left Center Forward,100,Netherlands Women's,851,"['0dcaf8bd-6139-4df8-adb3-ec093540b79e', 'edb6ba38-134c-4416-b2a4-07f7c23b66a2']",35,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:35.636,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,05cc31f7-67a4-4a33-a819-491f954a50c6,1863,,,"[67.0, 50.9]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie van der Gragt,10647.0,Center Back,100,Netherlands Women's,851,['116eb8df-166a-4ef0-bd9e-a80fca7e6826'],37,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:37.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1bd97733-2f89-41c8-a27e-da0e324ea140,1866,,,"[92.2, 77.6]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Victoria Pelova,63788.0,Right Wing Back,100,Netherlands Women's,851,['1a656a33-2e18-4614-9b71-c2ae21514827'],41,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:41.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3b1a9f02-0ca9-420b-a83d-ebd44579a865,1870,,,"[104.4, 57.1]",3893827,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katja Snoeijs,46459.0,Right Center Forward,100,Netherlands Women's,851,['61b9bae9-0bc1-4afe-81bf-275ad65f00d7'],46,,,,,,,,,,,,,,,,,Netherlands Women's,851,00:47:46.641,Ball Receipt*,
